Invoice ID,Date,Customer Name,Customer Email,Product,Category,Quantity,Price Per Unit (BDT),Payment Method,City,Total Price
7a10013f-36a2-452b-8047-3139185df528,2024-07-13,নয়ন রায়,apraamaanik@example.net,Toothpaste,Household,14,30,Mobile Payment,Sylhet,420
fcf7b842-1edf-4bfa-912e-0eb557f479b5,2025-05-13,ইউসুফ রহমান,huraairaaannyaa@example.org,Toothpaste,Household,5,30,Cash on Delivery,Chittagong,150
1a6b6a7d-1a38-4ad6-8e53-2ffdbb134f02,2024-10-12,প্রত্যয় আবদুল্লাহ,pbaagcii@example.net,Smartphone,Electronics,3,10860,Credit Card,Rangpur,32580
9033da65-87cf-43fd-9183-6c4f249204c7,2024-06-16,কেয়া যাদব,shekhr26@example.net,Smartphone,Electronics,24,10860,Mobile Payment,Khulna,260640
379d58f9-dc26-4108-b140-11a1afc2ccfc,2024-07-16,অক্ষয় তালুকদার,bprdhaan@example.com,Notebook,Stationery,2,70,Mobile Payment,Chittagong,140
46e75a2c-3f6e-4d9d-a3cb-e943ca840003,2025-02-18,আশীষ সরকার,aannd43@example.net,Electric Kettle,Appliances,12,2095,Cash on Delivery,Dhaka,25140
bf72ae52-304b-4370-8270-12389b5f8f39,2024-11-12,আসাদ বিশ্বাস,hmitr@example.org,Detergent,Household,20,50,Mobile Payment,Mymensing,1000
122dd7be-980b-481e-a359-5d1f7fe4a42e,2025-01-04,রোহিত মজুমদার,aariyaakhaanm@example.com,Smartphone,Electronics,19,10860,Debit Card,Khulna,206340
c34201db-2c3a-4cdc-aed5-4a468bde005b,2024-12-12,অর্না আরা,bishbaasishtiyaak@example.org,Rice Cooker,Appliances,8,5772,Credit Card,Mymensing,46176
f2dcb12b-0f7a-4302-ac2e-28150a3217d2,2025-04-15,শহিদুল জামান,skhaatun@example.com,Notebook,Stationery,12,70,Credit Card,Sylhet,840
89a3c811-895c-4fde-a3fa-40691519fd38,2025-02-07,প্রিয়ম ঘোষ,baadl83@example.org,Pen,Stationery,8,92,Cash on Delivery,Dhaka,736
9620bee6-6406-4ace-93a5-e8508950ddd6,2025-02-14,অর্না আওয়াল,dcaudhurii@example.org,Pen,Stationery,22,92,Mobile Payment,Dhaka,2024
1db14bfc-6f3a-4115-acb4-678c16120aa6,2024-12-06,অন্তরা ব্যানার্জি,raajubishbaas@example.net,T-shirt,Clothing,9,1794,Mobile Payment,Mymensing,16146
29f0ef7c-02e7-4f89-b395-7a9823204ff5,2024-12-22,প্রিতম ইসলাম,arghy41@example.org,Toothpaste,Household,1,30,Debit Card,Khulna,30
45a08539-6de8-470a-8e9e-9ebd55c34853,2025-01-02,আশুতোষ সিনহা,haakimbrsstti@example.net,Pen,Stationery,22,92,Cash on Delivery,Chittagong,2024
dbff00b0-7fe6-40f3-8e31-41ec5c311464,2025-01-19,রোহিত দত্ত,shaant91@example.org,T-shirt,Clothing,24,1794,Credit Card,Chittagong,43056
0b461173-00a8-4473-8242-5912bda3c162,2025-05-12,আবু আলি,kaaderarpitaa@example.com,Notebook,Stationery,7,70,Cash on Delivery,Rangpur,490
ee6081ac-2dd0-422e-a66b-f2eaeb93f78c,2025-05-12,শান্ত বিশ্বাস,aajm65@example.com,Rice Cooker,Appliances,11,5772,Debit Card,Mymensing,63492
5f705b25-9250-4e59-93f0-6822d3748a11,2024-07-29,অনিন্দিতা প্রামানিক,aditikumaar@example.com,Detergent,Household,24,50,Mobile Payment,Chittagong,1200
ddb449dc-7710-4966-a082-7f7611a529b4,2024-09-30,প্রিয়তি আলম,aalmaariyaan@example.com,Laptop,Electronics,5,65795,Debit Card,Dhaka,328975
c8d57717-9055-436f-8aa5-f9d3335f2f59,2024-10-09,করিম মন্ডল,aaphiphaa73@example.net,Smartphone,Electronics,9,10860,Cash on Delivery,Rangpur,97740
cbc4ec0e-c2ae-4674-8beb-4e78e68373a3,2024-09-16,অর্ক মিশ্র,haakimaayushi@example.com,Rice Cooker,Appliances,20,5772,Cash on Delivery,Rangpur,115440
e09016b6-b186-45a8-96ee-526ba2cd1590,2024-06-16,অর্ক হক,shaant38@example.org,Detergent,Household,7,50,Credit Card,Mymensing,350
0f554896-f610-496b-bdf5-9abf6b790d01,2024-08-07,নাদিম তালুকদার,haakimaamaayaa@example.com,Electric Kettle,Appliances,4,2095,Mobile Payment,Barishal,8380
755d814b-5f5b-4255-a544-9887b36ab3ed,2025-03-30,বিরাট তালুকদার,maalihaashuklaa@example.org,Notebook,Stationery,22,70,Mobile Payment,Dhaka,1540
6f5b09a6-0ff1-451f-915c-b31b97867b12,2025-02-25,প্রান্ত প্রধান,muntaakim65@example.com,Jeans,Clothing,13,2130,Credit Card,Dhaka,27690
131eb723-3bcd-4203-859e-e67473e7f042,2024-08-30,আনন্দ ঠাকুর,senbaandhn@example.com,Jeans,Clothing,10,2130,Debit Card,Khulna,21300
893259f3-1ee8-4a4c-a811-34e250647c59,2024-10-30,খুশি কাদের,bipaashaa41@example.org,Detergent,Household,10,50,Mobile Payment,Chittagong,500
4de1087b-afa1-4a55-8ebe-abaa28597b34,2025-04-29,আজাদ বিশ্বাস,aml13@example.com,Laptop,Electronics,16,65795,Cash on Delivery,Khulna,1052720
ad5be3c8-0c88-4714-8372-17e0657046ea,2024-10-07,ইজাজ চৌধুরী,jaaoyaal@example.net,T-shirt,Clothing,13,1794,Debit Card,Mymensing,23322
7648776e-183f-4a70-bff6-579e8cd4b90a,2024-07-22,আলিয়া জাহান,ghosssaumik@example.org,Smartphone,Electronics,13,10860,Credit Card,Rangpur,141180
5f4b1a97-668c-479b-92dc-42c832b8d8aa,2025-03-06,অলোকা পোদ্দার,mjumdaarpritm@example.org,Laptop,Electronics,15,65795,Credit Card,Mymensing,986925
cf2e3296-7184-4713-a55f-65b7e709fba6,2024-08-02,সৌম্য মজুমদার,aacaaryybipaashaa@example.org,Pen,Stationery,14,92,Cash on Delivery,Rangpur,1288
6ee35607-92ea-4324-ac93-e5962b015723,2025-04-28,রায়হান মন্ডল,mishrnnditaa@example.org,Detergent,Household,4,50,Cash on Delivery,Dhaka,200
2fe922aa-e886-4011-b6f7-a26c5a9c0679,2024-09-27,রাসেল প্রামানিক,taalukdaarrojinaa@example.com,Toothpaste,Household,6,30,Cash on Delivery,Mymensing,180
8cf9eea9-e1fd-46d1-a978-52217fb75c57,2024-12-16,অভি মৃধা,amukhaarji@example.org,Smartphone,Electronics,14,10860,Credit Card,Rajshahi,152040
869bc00f-cc15-4a1b-a278-9642a484e035,2024-09-17,হৈমন্তী কুমার,ebndopaadhyaay@example.net,Electric Kettle,Appliances,19,2095,Cash on Delivery,Chittagong,39805
e9a53368-5812-4eb2-bc13-f47ac80c2195,2025-01-18,ঋষিতা মোড়ল,prdyumn05@example.net,Electric Kettle,Appliances,10,2095,Mobile Payment,Rajshahi,20950
cf89569d-e550-4736-8780-6e713811b519,2025-04-11,আসাদ মন্ডল,aaphiyaa32@example.org,Toothpaste,Household,6,30,Credit Card,Chittagong,180
443b1d0f-3dbc-4093-a828-44423f738f50,2025-01-06,আসাদ আলি,lbyaanaarji@example.org,Notebook,Stationery,17,70,Debit Card,Mymensing,1190
ce63cb1a-5168-4bf2-97af-5bde3c8e9d78,2025-03-26,মুনতাকিম সিনহা,byaanaarjimaadhu@example.net,Toothpaste,Household,24,30,Debit Card,Rajshahi,720
303014d0-f2c8-4743-9027-e7702460d0d2,2025-05-03,রিনা মিঞা,jydiip70@example.org,Smartphone,Electronics,5,10860,Mobile Payment,Rajshahi,54300
3803dcee-9a06-4295-bb8d-34470e61065f,2024-06-20,মাধুরী চৌধুরী,taamaannaa32@example.com,T-shirt,Clothing,20,1794,Debit Card,Chittagong,35880
cd6bb03b-eb35-47a0-ad6e-0291b7893986,2025-05-06,বাসির খানম,mitraasiphaa@example.net,T-shirt,Clothing,21,1794,Cash on Delivery,Barishal,37674
1c654aa2-c63c-421d-a443-5958eacf33a9,2025-05-07,ঈশানি তালুকদার,aaliyaa91@example.com,Pen,Stationery,19,92,Cash on Delivery,Mymensing,1748
f9d2014a-22ee-4f07-9296-1fb34d407b28,2024-08-13,রাশেদ মন্ডল,jydiip89@example.com,Toothpaste,Household,5,30,Cash on Delivery,Chittagong,150
d08012b8-96c5-4fe7-aa60-4892392612e9,2024-08-20,বাকের জামান,jgdiishcaudhurii@example.net,Rice Cooker,Appliances,15,5772,Mobile Payment,Sylhet,86580
d9cb3540-643f-4dae-92a5-4d04f2dde1f5,2025-04-08,অহনা দাস,taasnim39@example.org,Pen,Stationery,2,92,Mobile Payment,Chittagong,184
54c7743b-2401-442a-bf05-fbf5efcac577,2025-03-29,আশীষ মজুমদার,kunaal15@example.com,Detergent,Household,15,50,Cash on Delivery,Dhaka,750
3fe1e8f3-35ad-4e88-83e4-f66802ead2df,2025-03-09,জয়ন্ত মৃধা,caudhuriitny@example.com,Laptop,Electronics,12,65795,Mobile Payment,Chittagong,789540
f8170ebf-6b6e-44c5-bb8a-a843702f31e5,2024-08-16,শাহজাহান হক,rssitaa61@example.com,Smartphone,Electronics,20,10860,Cash on Delivery,Barishal,217200
a6a5f0ff-93fb-41d0-9d32-6d9cc9ea356a,2025-04-03,আশালতা দত্ত,zcndr@example.org,Pen,Stationery,18,92,Credit Card,Barishal,1656
42d943ee-5197-4e75-8523-d4fd4b7f2183,2024-07-23,কুনাল প্রামানিক,usin@example.org,Pen,Stationery,21,92,Debit Card,Mymensing,1932
fa60ede1-e5eb-472d-b11c-0ac58c0b393a,2024-07-19,রাজু আলি,msen@example.com,Pen,Stationery,16,92,Debit Card,Dhaka,1472
54c29d5c-19ec-4829-8db5-d4412837f418,2024-08-31,জগদীশ রাও,kaaphi43@example.org,Rice Cooker,Appliances,4,5772,Mobile Payment,Chittagong,23088
8cb6b0ba-925f-4199-a495-3d5f0cb4e891,2025-05-05,ইশিতা চৌধুরী,ark61@example.com,Notebook,Stationery,21,70,Debit Card,Dhaka,1470
99a7b99b-a005-45e1-a97a-2846d2eaef18,2024-12-16,অর্ণব কুমার,jyntgaangguli@example.org,Jeans,Clothing,23,2130,Cash on Delivery,Barishal,48990
4ef03f80-1d91-4e39-9801-4004793bed1b,2025-04-13,শাহাবাজ রহমান,rohit86@example.org,Notebook,Stationery,17,70,Debit Card,Mymensing,1190
5e911b91-61a6-4444-a2af-a6295efb336e,2024-08-24,অহনা মৃধা,quddin@example.org,Toothpaste,Household,10,30,Cash on Delivery,Rangpur,300
0fc79913-9072-46ea-84c0-7a9ad64acb1f,2024-08-10,আরিয়া খাতুন,aayushi69@example.org,Toothpaste,Household,22,30,Credit Card,Mymensing,660
6319629b-d73e-4bb9-8f9c-a17b8db8dadf,2025-04-26,দূর্গা সরকার,erhmaan@example.com,Smartphone,Electronics,11,10860,Credit Card,Rangpur,119460
da9bccc1-e71c-481a-a511-e61a143665f5,2025-03-17,চয়ন তালুকদার,kraao@example.org,Detergent,Household,9,50,Debit Card,Mymensing,450
0aeccec7-204d-49da-b156-7f2acef74829,2024-11-24,মনোজ মোড়ল,phaarihaamitr@example.net,Smartphone,Electronics,19,10860,Debit Card,Mymensing,206340
ba236c22-e92a-4b97-91db-1a374204d733,2025-06-03,অর্না খাতুন,jsaahaa@example.com,Detergent,Household,21,50,Cash on Delivery,Khulna,1050
7549c9f9-850a-48d4-86b5-18dedb4bb8eb,2025-06-04,আবু রহমান,aprdhaan@example.org,Pen,Stationery,23,92,Credit Card,Sylhet,2116
952a5345-9682-49ff-910c-4cb725f06b0a,2025-04-03,অর্ণব সিনহা,kaantaashbinii@example.com,Notebook,Stationery,13,70,Mobile Payment,Khulna,910
620f230b-439e-454c-a930-16eae0bda1ee,2025-02-22,মিম চৌধুরী,enaamulsen@example.org,Notebook,Stationery,3,70,Cash on Delivery,Mymensing,210
b193c8b8-ae49-4079-9bd0-d4c79e45455e,2024-11-16,শাওন মজুমদার,tnykhaan@example.com,Laptop,Electronics,12,65795,Mobile Payment,Khulna,789540
567e642e-052d-4b9a-9f58-4603e5a3d8e9,2025-04-26,প্রিয়তি আওয়াল,ltaa13@example.org,Jeans,Clothing,11,2130,Cash on Delivery,Rajshahi,23430
716fb276-be64-4c2a-b966-71a54cec495b,2025-04-09,বাসির আক্তার,mdeb@example.com,Jeans,Clothing,5,2130,Debit Card,Chittagong,10650
683c510e-d2ef-493b-a9d6-bb7e361db014,2025-03-27,শ্রাবনী মজুমদার,saahaapritm@example.com,Detergent,Household,4,50,Credit Card,Mymensing,200
22b9f24c-6744-4fb8-81bd-55d5b5a6571c,2025-04-12,সাবের হোসাইন,raaobiny@example.org,Pen,Stationery,5,92,Cash on Delivery,Khulna,460
08775804-3fde-4814-8ec0-ad4bd6441a9d,2024-12-07,রোহিত বিশ্বাস,anyjnaa78@example.com,T-shirt,Clothing,6,1794,Debit Card,Barishal,10764
ae61716a-1fb6-41ae-ac4e-8cbba2aa378c,2024-06-24,জয়ন্ত সিং,eaali@example.net,Laptop,Electronics,14,65795,Mobile Payment,Rajshahi,921130
29dc073e-5820-43f2-9989-dd6c8d2434f9,2025-05-04,আজম মৃধা,mitrtny@example.org,Rice Cooker,Appliances,20,5772,Mobile Payment,Barishal,115440
f704d72f-c7a2-4280-927f-8103da9408c0,2024-09-04,কাফি হুরাইরা,mrtyunyjymnddl@example.net,Jeans,Clothing,18,2130,Debit Card,Sylhet,38340
dd58631b-0522-46b9-8366-663668d576b8,2025-04-12,অর্পিতা খান,rojinaaraao@example.net,Rice Cooker,Appliances,7,5772,Mobile Payment,Barishal,40404
409ca8f2-3948-4e22-822a-addacd0579e2,2025-02-04,প্রিয়তি রহমান,jnaa65@example.com,Rice Cooker,Appliances,10,5772,Cash on Delivery,Rangpur,57720
4d59616b-7779-457f-b7dc-8c784082fcda,2025-03-02,কাবেরি সিনহা,taalukdaaraninditaa@example.net,T-shirt,Clothing,7,1794,Debit Card,Sylhet,12558
5fcd859e-d6e1-4109-97e1-74e6f76b9723,2025-01-17,আয়ুশি ব্যানার্জি,minyaapritm@example.com,Laptop,Electronics,21,65795,Cash on Delivery,Mymensing,1381695
533c2ed5-a3fe-4479-86c7-9b36fd053963,2025-05-13,তামিম মৃধা,ajycaudhurii@example.org,Notebook,Stationery,4,70,Credit Card,Sylhet,280
cf5e0f0b-cd67-45df-9b79-04e0ce30a61d,2025-02-01,বাসির আবদুল্লাহ,haakimnaadim@example.com,Smartphone,Electronics,6,10860,Mobile Payment,Barishal,65160
6365fc2a-6793-4b09-ab27-1effe82b5b36,2025-03-26,তনয় মজুমদার,aashaaltaakhaan@example.net,Notebook,Stationery,5,70,Cash on Delivery,Chittagong,350
d86d655d-4cd9-4164-81df-62f45bc677ca,2024-08-18,ইজাজ আওয়াল,kaaderarghy@example.net,Jeans,Clothing,15,2130,Mobile Payment,Dhaka,31950
8f1cb2cc-ceef-4fa8-b9a5-d4d0423701f1,2025-04-05,মিলন ঘোষ,shhidulhk@example.net,Electric Kettle,Appliances,2,2095,Cash on Delivery,Mymensing,4190
c9c04b7d-6ba4-470b-8e9d-23e9df162ec3,2025-05-23,রোহিত খান,bipaashaa17@example.org,Jeans,Clothing,13,2130,Credit Card,Mymensing,27690
948f664a-9565-457b-a267-d32fddcbf4bc,2025-02-09,প্রদীপ বিশ্বাস,mishraarunni@example.com,Jeans,Clothing,1,2130,Mobile Payment,Chittagong,2130
daaf7529-deef-482a-8dd7-015869c165ae,2024-08-10,তনয় বোস,jaabdullaah@example.com,Toothpaste,Household,5,30,Debit Card,Dhaka,150
c768b07f-2e2b-4c6c-b736-0c4fdcc5d975,2024-07-14,প্রিয়া প্রামানিক,monaalisaa00@example.com,Detergent,Household,16,50,Debit Card,Barishal,800
c606ddc4-c2dd-401d-b59a-15334605ec0e,2024-08-17,কেয়া সিং,brmntaamaannaa@example.com,Rice Cooker,Appliances,20,5772,Credit Card,Chittagong,115440
6dd49c96-6744-4b9e-aded-cba5a22c3d4f,2024-12-15,আবু আক্তার,ahnaabishbaas@example.com,Laptop,Electronics,9,65795,Debit Card,Khulna,592155
30c9a2be-87f1-448c-954e-7948c1c0c5e3,2024-06-19,অদৃতা পাল,shaahaabaajcndr@example.org,Notebook,Stationery,24,70,Cash on Delivery,Chittagong,1680
96b31f4a-80da-48ca-a230-5d271a4b1606,2024-10-09,অভিষেক কান্ত,taamim78@example.net,Detergent,Household,8,50,Mobile Payment,Chittagong,400
e3524444-6f04-4f36-967c-5d44862c92fd,2025-03-06,মিলন সিং,prshaant26@example.org,Laptop,Electronics,8,65795,Cash on Delivery,Barishal,526360
fc21109b-ba27-4c64-b96d-1ffb3a799efa,2024-08-02,সুশান্ত কুমার,rudrbsu@example.net,Smartphone,Electronics,4,10860,Cash on Delivery,Dhaka,43440
600c9c71-0990-4647-8ac8-d87ea689d07f,2025-05-19,আশ্বিনী রাও,kaantshubh@example.net,Notebook,Stationery,19,70,Debit Card,Khulna,1330
b0937085-0c59-41f8-850d-cbfed60bf603,2024-07-27,রাসেল হক,bishbaasmilaa@example.net,Detergent,Household,14,50,Credit Card,Mymensing,700
af8ca888-b1f8-4ad9-b49b-508927335670,2025-02-12,প্রত্যয় মোড়ল,srkaarphaujiyaa@example.net,Jeans,Clothing,19,2130,Cash on Delivery,Khulna,40470
d4a5a81e-6b38-4a0a-a31d-260bb362cd55,2025-05-27,প্রশান্ত সিনহা,kumaarraaj@example.org,Smartphone,Electronics,17,10860,Mobile Payment,Chittagong,184620
3322c68b-9be7-4aec-b2da-81f07f6bd3c6,2025-04-11,সাবের বিশ্বাস,kbitaa42@example.org,Notebook,Stationery,18,70,Credit Card,Rangpur,1260
352b6ec8-e90d-41cb-bf11-1a368c52d271,2025-03-07,প্রিয়া বিশ্বাস,bishbaasraahul@example.org,Rice Cooker,Appliances,2,5772,Cash on Delivery,Mymensing,11544
7e7d9a19-ab45-4578-92fb-acf6d5d1c669,2024-08-09,সৌমিক সরকার,paalikbaal@example.net,Detergent,Household,24,50,Credit Card,Mymensing,1200
fa2fbd74-fd19-45cc-b4ed-a60e3b2d520b,2024-10-05,রাশেদুল চৌধুরী,raaocnycl@example.com,Smartphone,Electronics,12,10860,Debit Card,Chittagong,130320
500d92a7-ad40-4244-8d35-66ef5c370739,2024-11-25,ইকবাল তালুকদার,praamaanikarnnb@example.net,Pen,Stationery,24,92,Mobile Payment,Khulna,2208
5b86ea69-5423-4dbe-aba6-b158a5aecf37,2025-05-26,নিশিতা তালুকদার,raashedul21@example.com,Laptop,Electronics,12,65795,Mobile Payment,Khulna,789540
4596da75-74df-483f-b659-f1886676cc75,2025-05-03,শাহাবাজ হুরাইরা,sjiibbrmn@example.net,Rice Cooker,Appliances,23,5772,Cash on Delivery,Khulna,132756
f1458426-fb48-4ded-8f03-7337b9f6143b,2025-05-06,আনন্দ মিশ্র,lsultaanaa@example.net,T-shirt,Clothing,3,1794,Cash on Delivery,Dhaka,5382
9c81fc46-5bcd-436c-8777-4fae613758c3,2024-06-24,ইউসুফ খান,aprdhaan@example.com,Detergent,Household,7,50,Credit Card,Rajshahi,350
a7ac590c-42f9-4f92-9036-ca810bc4d7ba,2024-10-13,নয়ন মজুমদার,taabaassumaajm@example.com,Laptop,Electronics,11,65795,Mobile Payment,Rangpur,723745
a4331510-ad21-44cc-a9e8-f0d8588309de,2024-11-09,আদি আচার্য্য,adrtaakaader@example.com,Notebook,Stationery,16,70,Mobile Payment,Dhaka,1120
c05db774-132a-4e58-aa57-e880de9205ea,2024-12-20,প্রান্ত মিঞা,tny83@example.net,Jeans,Clothing,10,2130,Mobile Payment,Dhaka,21300
d12daea8-673d-4920-a0ee-64baa4b0718e,2024-09-12,প্রদ্যুম্ন মন্ডল,fdeb@example.com,Toothpaste,Household,9,30,Credit Card,Mymensing,270
7f53dc0a-fb0d-4cda-9e63-926150e96888,2025-03-29,অদৃতা চ্যাটার্জি,craao@example.net,Electric Kettle,Appliances,13,2095,Cash on Delivery,Rangpur,27235
1744ee3f-d36e-41bd-800b-1f5e8c91bd13,2025-04-16,প্রিয়তি সেন,saanjidaaaalm@example.com,Toothpaste,Household,6,30,Cash on Delivery,Barishal,180
d10bf4dc-0de4-4af4-9347-94cc5d04032d,2024-09-07,রাশেদুল আলম,tbsu@example.com,Toothpaste,Household,17,30,Mobile Payment,Chittagong,510
a8ae57b9-c262-4ad0-98f1-a1e41d30a290,2024-09-07,মিলন মজুমদার,iishaani85@example.net,Electric Kettle,Appliances,3,2095,Cash on Delivery,Khulna,6285
2a061609-e599-4d3c-8bb8-1d381b37ef19,2024-12-21,শান্ত চ্যাটার্জি,taasnim33@example.org,Notebook,Stationery,10,70,Mobile Payment,Chittagong,700
3730dfba-6494-4d5c-9a29-6905ee22a70b,2024-12-07,এনামুল রহমান,shubh60@example.net,Smartphone,Electronics,11,10860,Mobile Payment,Sylhet,119460
1f8b4af1-96bc-432d-ac11-7babd6642fe8,2025-04-08,মিনা সিনহা,shraabntiitaalukdaar@example.net,Rice Cooker,Appliances,20,5772,Cash on Delivery,Khulna,115440
ef705d01-8da0-4d88-8c6f-3051bc788423,2024-11-28,শাহাবাজ জামান,aaktaaraaraao@example.net,Rice Cooker,Appliances,12,5772,Cash on Delivery,Dhaka,69264
632d0302-1a82-433c-a0dd-a0ffd0b3d752,2025-02-23,প্রিয়াঙ্কা সেন,mkhaanm@example.net,Toothpaste,Household,20,30,Cash on Delivery,Sylhet,600
65daced0-460a-4125-bf8c-93d4c32afc4a,2024-10-24,রাসেল প্রামানিক,kaajlghoss@example.net,Laptop,Electronics,3,65795,Cash on Delivery,Mymensing,197385
b63d65d5-505c-4527-9c57-546d8c3d031a,2025-03-26,আরুণি বিশ্বাস,phaujiyaagaangguli@example.net,Notebook,Stationery,24,70,Debit Card,Dhaka,1680
21f6c63d-ac20-4f11-abd3-3927586528e6,2025-03-15,আরাধ্যা সেন,raaj58@example.com,T-shirt,Clothing,20,1794,Cash on Delivery,Dhaka,35880
aacad101-f153-4f68-9215-583a9532caba,2025-03-15,সাব্বির জামান,hbishbaas@example.org,T-shirt,Clothing,3,1794,Debit Card,Mymensing,5382
0d95aaf5-2534-41bc-a180-b78a06783c34,2025-02-28,তনয় মৃধা,krimbishbaas@example.org,Toothpaste,Household,13,30,Credit Card,Khulna,390
c8cba592-b0ca-42eb-8fe1-621ad6e1ba00,2024-10-05,সৌমিক রাও,bndopaadhyaaybaandhn@example.org,Rice Cooker,Appliances,12,5772,Mobile Payment,Barishal,69264
bd4f6118-acef-45c4-9e37-90fb9db94eee,2025-01-17,কাফি হুরাইরা,grhmaan@example.net,Smartphone,Electronics,19,10860,Debit Card,Mymensing,206340
0c06df90-aa1c-4023-b164-423549a2afde,2025-06-07,মুশফিক হুরাইরা,kaaberi00@example.net,Electric Kettle,Appliances,11,2095,Mobile Payment,Rajshahi,23045
de6cf36b-9edd-4182-b3fd-862d4057e470,2025-04-12,রাসেল আলি,aasiphaa89@example.org,Smartphone,Electronics,1,10860,Debit Card,Barishal,10860
318910ec-f6db-42b6-b993-ff63c6b18d94,2024-10-05,কবিতা তালুকদার,jydiipbndopaadhyaay@example.com,Notebook,Stationery,13,70,Credit Card,Sylhet,910
8e7d3f5a-4773-466a-adb2-b0200a670143,2024-09-23,চঞ্চল পোদ্দার,demithilaa@example.net,Detergent,Household,23,50,Cash on Delivery,Rajshahi,1150
27591ad4-0a39-4bf7-a7a1-58a0efffa2f4,2025-06-08,আদি জামান,ebndopaadhyaay@example.net,Pen,Stationery,10,92,Cash on Delivery,Rajshahi,920
f4fd25b7-384f-4e3b-8680-4a8a515f352c,2024-08-23,অলোকা সরকার,khushisen@example.org,Smartphone,Electronics,5,10860,Credit Card,Barishal,54300
369e5af8-e226-49ee-b8a0-6ffe597278c5,2025-02-25,মিলন হোসাইন,sushaant98@example.com,T-shirt,Clothing,23,1794,Cash on Delivery,Chittagong,41262
c08bd674-d2dd-4e26-8fb3-a134ff2336e9,2025-02-20,আবির মজুমদার,pcaudhurii@example.net,Toothpaste,Household,22,30,Mobile Payment,Chittagong,660
f57a431e-3e6b-44fd-9f02-7cbfeb29d912,2024-06-28,ঋষিতা বাগচী,mitrikbaal@example.net,Notebook,Stationery,18,70,Mobile Payment,Sylhet,1260
e94d4fbe-0653-4d47-8867-7b30b9567731,2024-12-30,মোস্তাফিজ জামান,chosaain@example.com,T-shirt,Clothing,23,1794,Debit Card,Mymensing,41262
5200044b-3148-4df8-a6ca-8d50e5f5c891,2024-12-29,অর্ণব প্রামানিক,cyaattaarjimnoj@example.net,Notebook,Stationery,8,70,Credit Card,Rajshahi,560
dd6d6b41-3692-4531-8609-7cd8a127dc6b,2025-03-06,আব্বাস উদ্দিন,vcndr@example.net,T-shirt,Clothing,8,1794,Cash on Delivery,Dhaka,14352
b784ae08-758f-48fa-8614-ac41275c75dc,2024-10-19,অভি তালুকদার,aaliaabbaas@example.net,Toothpaste,Household,18,30,Mobile Payment,Barishal,540
3a46fbe3-d255-44de-9330-ba8312087e20,2025-06-01,রহিম মোড়ল,bsen@example.com,Notebook,Stationery,5,70,Credit Card,Chittagong,350
1e494952-ac5d-4e57-a3b6-64f40452f779,2025-01-06,অভিষেক সিনহা,cndrsaaber@example.net,Detergent,Household,13,50,Cash on Delivery,Rangpur,650
af95be79-c971-4f51-8a32-bb221b2bb2ec,2024-10-08,অনন্যা প্রধান,zmishr@example.net,Electric Kettle,Appliances,19,2095,Credit Card,Khulna,39805
889157fd-2804-40ac-b957-41bb07e3c39a,2024-09-06,শাওন রাও,monaalisaa24@example.net,Toothpaste,Household,21,30,Credit Card,Barishal,630
cb863dea-f722-4fbe-aa06-f94be310ff72,2025-05-15,মোস্তাফিজ চৌধুরী,rudraacaaryy@example.org,Rice Cooker,Appliances,22,5772,Mobile Payment,Khulna,126984
8982cbf8-64e2-49c0-98be-5ff0929daf9f,2025-01-11,আয়ুষ বিশ্বাস,shekhr68@example.org,Notebook,Stationery,21,70,Debit Card,Khulna,1470
9dec2b83-3885-4f7e-af1a-25a829344e15,2025-05-03,এনামুল তালুকদার,maadhugaangguli@example.net,Electric Kettle,Appliances,17,2095,Credit Card,Chittagong,35615
12b99a50-8cb6-41f0-a509-6396761579e7,2024-10-03,অলোকা পোদ্দার,islaamaaktaaraa@example.com,Notebook,Stationery,5,70,Mobile Payment,Khulna,350
20d2b528-5b6d-4b7c-94b2-a582f3981e9e,2025-02-28,আশালতা চ্যাটার্জি,nusraat13@example.com,T-shirt,Clothing,11,1794,Debit Card,Mymensing,19734
9dc89e1a-540e-4d01-b35d-88f37c6166df,2025-02-24,ইশতিয়াক সিনহা,muntaakim62@example.org,Notebook,Stationery,10,70,Credit Card,Sylhet,700
38b5e89a-c921-457c-bf05-557c502ed818,2025-03-16,রাশেদ মৃধা,ajit57@example.com,Jeans,Clothing,21,2130,Mobile Payment,Khulna,44730
4e336644-c657-40ae-9bd6-7d4d7202fae5,2024-12-19,অদিতি প্রামানিক,aacaaryyarnnb@example.net,Detergent,Household,20,50,Credit Card,Khulna,1000
e2e6e7a6-bbc9-4473-8363-589c32495cff,2025-02-11,সুশান্ত তালুকদার,mnddlaaktaaraa@example.net,Pen,Stationery,19,92,Debit Card,Khulna,1748
36777be4-970c-4eb4-84ea-4ece67b6e467,2025-05-30,প্রিতম সরকার,xyaadb@example.com,Pen,Stationery,24,92,Mobile Payment,Dhaka,2208
96f01335-c5ab-48da-a435-4021392a9fc4,2025-03-24,নাইম তাবাসসুম,grhmaan@example.org,Laptop,Electronics,3,65795,Credit Card,Sylhet,197385
02b622e9-808e-48d2-9d26-4b1b6593b659,2025-02-25,সৌম্য দত্ত,priyaasaahaa@example.org,Jeans,Clothing,19,2130,Cash on Delivery,Dhaka,40470
